Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Sex,Sex Code,Count,age_group
Breast,26000,Colorado,8,2018,2018,Female,F,1880,45 to 64
Breast,26000,Colorado,8,2018,2018,Male,M,0,45 to 64
Breast,26000,Connecticut,9,2014,2014,Female,F,1517,45 to 64
Breast,26000,Connecticut,9,2014,2014,Male,M,0,45 to 64
Breast,26000,Connecticut,9,2015,2015,Female,F,1560,45 to 64
Breast,26000,Connecticut,9,2015,2015,Male,M,16,45 to 64
Breast,26000,Connecticut,9,2016,2016,Female,F,1480,45 to 64
Breast,26000,Connecticut,9,2016,2016,Male,M,0,45 to 64
Breast,26000,Connecticut,9,2017,2017,Female,F,1442,45 to 64
Breast,26000,Connecticut,9,2017,2017,Male,M,0,45 to 64
Breast,26000,Connecticut,9,2018,2018,Female,F,1442,45 to 64
Breast,26000,Connecticut,9,2018,2018,Male,M,0,45 to 64
Breast,26000,Delaware,10,2014,2014,Female,F,370,45 to 64
Breast,26000,Delaware,10,2014,2014,Male,M,0,45 to 64
Breast,26000,Delaware,10,2015,2015,Female,F,373,45 to 64
Breast,26000,Delaware,10,2015,2015,Male,M,0,45 to 64
Breast,26000,Delaware,10,2016,2016,Female,F,357,45 to 64
Breast,26000,Delaware,10,2016,2016,Male,M,0,45 to 64
Breast,26000,Delaware,10,2017,2017,Female,F,325,45 to 64
Breast,26000,Delaware,10,2017,2017,Male,M,0,45 to 64
Breast,26000,Delaware,10,2018,2018,Female,F,371,45 to 64
Breast,26000,Delaware,10,2018,2018,Male,M,0,45 to 64
Breast,26000,District of Columbia,11,2014,2014,Female,F,194,45 to 64
Breast,26000,District of Columbia,11,2014,2014,Male,M,0,45 to 64
Breast,26000,District of Columbia,11,2015,2015,Female,F,191,45 to 64
Breast,26000,District of Columbia,11,2015,2015,Male,M,0,45 to 64
Breast,26000,District of Columbia,11,2016,2016,Female,F,230,45 to 64
Breast,26000,District of Columbia,11,2016,2016,Male,M,0,45 to 64
Breast,26000,District of Columbia,11,2017,2017,Female,F,230,45 to 64
Breast,26000,District of Columbia,11,2017,2017,Male,M,0,45 to 64
Breast,26000,District of Columbia,11,2018,2018,Female,F,206,45 to 64
Breast,26000,District of Columbia,11,2018,2018,Male,M,0,45 to 64
Breast,26000,Florida,12,2014,2014,Female,F,6821,45 to 64
Breast,26000,Florida,12,2014,2014,Male,M,39,45 to 64
Breast,26000,Florida,12,2015,2015,Female,F,6911,45 to 64
Breast,26000,Florida,12,2015,2015,Male,M,49,45 to 64
Breast,26000,Florida,12,2016,2016,Female,F,7075,45 to 64
Breast,26000,Florida,12,2016,2016,Male,M,60,45 to 64
Breast,26000,Florida,12,2017,2017,Female,F,7016,45 to 64
Breast,26000,Florida,12,2017,2017,Male,M,52,45 to 64
Breast,26000,Florida,12,2018,2018,Female,F,7129,45 to 64
Breast,26000,Florida,12,2018,2018,Male,M,54,45 to 64
Breast,26000,Georgia,13,2014,2014,Female,F,3413,45 to 64
Breast,26000,Georgia,13,2014,2014,Male,M,26,45 to 64
Breast,26000,Georgia,13,2015,2015,Female,F,3422,45 to 64
Breast,26000,Georgia,13,2015,2015,Male,M,27,45 to 64
Breast,26000,Georgia,13,2016,2016,Female,F,3459,45 to 64
Breast,26000,Georgia,13,2016,2016,Male,M,25,45 to 64
Breast,26000,Georgia,13,2017,2017,Female,F,3513,45 to 64
Breast,26000,Georgia,13,2017,2017,Male,M,19,45 to 64
Breast,26000,Georgia,13,2018,2018,Female,F,3637,45 to 64
Breast,26000,Georgia,13,2018,2018,Male,M,38,45 to 64
Breast,26000,Hawaii,15,2014,2014,Female,F,584,45 to 64
Breast,26000,Hawaii,15,2014,2014,Male,M,0,45 to 64
Breast,26000,Hawaii,15,2015,2015,Female,F,551,45 to 64
Breast,26000,Hawaii,15,2015,2015,Male,M,0,45 to 64
Breast,26000,Hawaii,15,2016,2016,Female,F,540,45 to 64
Breast,26000,Hawaii,15,2016,2016,Male,M,0,45 to 64
Breast,26000,Hawaii,15,2017,2017,Female,F,577,45 to 64
Breast,26000,Hawaii,15,2017,2017,Male,M,0,45 to 64
Breast,26000,Hawaii,15,2018,2018,Female,F,525,45 to 64
Breast,26000,Hawaii,15,2018,2018,Male,M,0,45 to 64
Breast,26000,Idaho,16,2014,2014,Female,F,500,45 to 64
Breast,26000,Idaho,16,2014,2014,Male,M,0,45 to 64
Breast,26000,Idaho,16,2015,2015,Female,F,503,45 to 64
Breast,26000,Idaho,16,2015,2015,Male,M,0,45 to 64
Breast,26000,Idaho,16,2016,2016,Female,F,516,45 to 64
Breast,26000,Idaho,16,2016,2016,Male,M,0,45 to 64
Breast,26000,Idaho,16,2017,2017,Female,F,545,45 to 64
Breast,26000,Idaho,16,2017,2017,Male,M,0,45 to 64
Breast,26000,Idaho,16,2018,2018,Female,F,534,45 to 64
Breast,26000,Idaho,16,2018,2018,Male,M,0,45 to 64
Breast,26000,Illinois,17,2014,2014,Female,F,4695,45 to 64
Breast,26000,Illinois,17,2014,2014,Male,M,34,45 to 64
Breast,26000,Illinois,17,2015,2015,Female,F,4721,45 to 64
Breast,26000,Illinois,17,2015,2015,Male,M,26,45 to 64
Breast,26000,Illinois,17,2016,2016,Female,F,4751,45 to 64
Breast,26000,Illinois,17,2016,2016,Male,M,26,45 to 64
Breast,26000,Illinois,17,2017,2017,Female,F,4646,45 to 64
Breast,26000,Illinois,17,2017,2017,Male,M,40,45 to 64
Breast,26000,Illinois,17,2018,2018,Female,F,4491,45 to 64
Breast,26000,Illinois,17,2018,2018,Male,M,32,45 to 64
Breast,26000,Indiana,18,2014,2014,Female,F,2197,45 to 64
Breast,26000,Indiana,18,2014,2014,Male,M,0,45 to 64
Breast,26000,Indiana,18,2015,2015,Female,F,2169,45 to 64
Breast,26000,Indiana,18,2015,2015,Male,M,0,45 to 64
Breast,26000,Indiana,18,2016,2016,Female,F,2191,45 to 64
Breast,26000,Indiana,18,2016,2016,Male,M,0,45 to 64
Breast,26000,Indiana,18,2017,2017,Female,F,2291,45 to 64
Breast,26000,Indiana,18,2017,2017,Male,M,0,45 to 64
Breast,26000,Indiana,18,2018,2018,Female,F,2240,45 to 64
Breast,26000,Indiana,18,2018,2018,Male,M,17,45 to 64
Breast,26000,Iowa,19,2014,2014,Female,F,1007,45 to 64
Breast,26000,Iowa,19,2014,2014,Male,M,0,45 to 64
Breast,26000,Iowa,19,2015,2015,Female,F,1100,45 to 64
Breast,26000,Iowa,19,2015,2015,Male,M,0,45 to 64
Breast,26000,Iowa,19,2016,2016,Female,F,1084,45 to 64
Breast,26000,Iowa,19,2016,2016,Male,M,0,45 to 64
Breast,26000,Iowa,19,2017,2017,Female,F,1121,45 to 64
Breast,26000,Iowa,19,2017,2017,Male,M,0,45 to 64
Breast,26000,Iowa,19,2018,2018,Female,F,1135,45 to 64
Breast,26000,Iowa,19,2018,2018,Male,M,0,45 to 64
Breast,26000,Kansas,20,2014,2014,Female,F,928,45 to 64
Breast,26000,Kansas,20,2014,2014,Male,M,0,45 to 64
Breast,26000,Kansas,20,2015,2015,Female,F,972,45 to 64
Breast,26000,Kansas,20,2015,2015,Male,M,0,45 to 64
Breast,26000,Kansas,20,2016,2016,Female,F,958,45 to 64
Breast,26000,Kansas,20,2016,2016,Male,M,0,45 to 64
Breast,26000,Kansas,20,2017,2017,Female,F,1014,45 to 64
Breast,26000,Kansas,20,2017,2017,Male,M,0,45 to 64
Breast,26000,Kansas,20,2018,2018,Female,F,933,45 to 64
Breast,26000,Kansas,20,2018,2018,Male,M,0,45 to 64
Breast,26000,Kentucky,21,2014,2014,Female,F,1591,45 to 64
Breast,26000,Kentucky,21,2014,2014,Male,M,0,45 to 64
Breast,26000,Kentucky,21,2015,2015,Female,F,1579,45 to 64
Breast,26000,Kentucky,21,2015,2015,Male,M,0,45 to 64
Breast,26000,Kentucky,21,2016,2016,Female,F,1543,45 to 64
Breast,26000,Kentucky,21,2016,2016,Male,M,0,45 to 64
Breast,26000,Kentucky,21,2017,2017,Female,F,1518,45 to 64
Breast,26000,Kentucky,21,2017,2017,Male,M,0,45 to 64
Breast,26000,Kentucky,21,2018,2018,Female,F,1506,45 to 64
Breast,26000,Kentucky,21,2018,2018,Male,M,0,45 to 64
Breast,26000,Louisiana,22,2014,2014,Female,F,1629,45 to 64
Breast,26000,Louisiana,22,2014,2014,Male,M,0,45 to 64
Breast,26000,Louisiana,22,2015,2015,Female,F,1594,45 to 64
Breast,26000,Louisiana,22,2015,2015,Male,M,0,45 to 64
Breast,26000,Louisiana,22,2016,2016,Female,F,1559,45 to 64
Breast,26000,Louisiana,22,2016,2016,Male,M,17,45 to 64
Breast,26000,Louisiana,22,2017,2017,Female,F,1573,45 to 64
Breast,26000,Louisiana,22,2017,2017,Male,M,0,45 to 64
Breast,26000,Louisiana,22,2018,2018,Female,F,1644,45 to 64
Breast,26000,Louisiana,22,2018,2018,Male,M,0,45 to 64
Breast,26000,Maine,23,2014,2014,Female,F,535,45 to 64
Breast,26000,Maine,23,2014,2014,Male,M,0,45 to 64
Breast,26000,Maine,23,2015,2015,Female,F,499,45 to 64
Breast,26000,Maine,23,2015,2015,Male,M,0,45 to 64
Breast,26000,Maine,23,2016,2016,Female,F,520,45 to 64
Breast,26000,Maine,23,2016,2016,Male,M,0,45 to 64
Breast,26000,Maine,23,2017,2017,Female,F,536,45 to 64
Breast,26000,Maine,23,2017,2017,Male,M,0,45 to 64
Breast,26000,Maine,23,2018,2018,Female,F,505,45 to 64
Breast,26000,Maine,23,2018,2018,Male,M,0,45 to 64
Breast,26000,Maryland,24,2014,2014,Female,F,2349,45 to 64
Breast,26000,Maryland,24,2014,2014,Male,M,0,45 to 64
Breast,26000,Maryland,24,2015,2015,Female,F,2357,45 to 64
Breast,26000,Maryland,24,2015,2015,Male,M,18,45 to 64
Breast,26000,Maryland,24,2016,2016,Female,F,2269,45 to 64
Breast,26000,Maryland,24,2016,2016,Male,M,16,45 to 64
Breast,26000,Maryland,24,2017,2017,Female,F,2305,45 to 64
Breast,26000,Maryland,24,2017,2017,Male,M,21,45 to 64
Breast,26000,Maryland,24,2018,2018,Female,F,2220,45 to 64
Breast,26000,Maryland,24,2018,2018,Male,M,18,45 to 64
Breast,26000,Massachusetts,25,2014,2014,Female,F,2649,45 to 64
Breast,26000,Massachusetts,25,2014,2014,Male,M,18,45 to 64
Breast,26000,Massachusetts,25,2015,2015,Female,F,2658,45 to 64
Breast,26000,Massachusetts,25,2015,2015,Male,M,18,45 to 64
Breast,26000,Massachusetts,25,2016,2016,Female,F,2786,45 to 64
Breast,26000,Massachusetts,25,2016,2016,Male,M,17,45 to 64
Breast,26000,Massachusetts,25,2017,2017,Female,F,2751,45 to 64
Breast,26000,Massachusetts,25,2017,2017,Male,M,17,45 to 64
Breast,26000,Massachusetts,25,2018,2018,Female,F,2467,45 to 64
Breast,26000,Massachusetts,25,2018,2018,Male,M,0,45 to 64
Breast,26000,Michigan,26,2014,2014,Female,F,3465,45 to 64
Breast,26000,Michigan,26,2014,2014,Male,M,26,45 to 64
Breast,26000,Michigan,26,2015,2015,Female,F,3526,45 to 64
Breast,26000,Michigan,26,2015,2015,Male,M,29,45 to 64
Breast,26000,Michigan,26,2016,2016,Female,F,3553,45 to 64
Breast,26000,Michigan,26,2016,2016,Male,M,24,45 to 64
Breast,26000,Michigan,26,2017,2017,Female,F,3245,45 to 64
Breast,26000,Michigan,26,2017,2017,Male,M,21,45 to 64
Breast,26000,Michigan,26,2018,2018,Female,F,3527,45 to 64
Breast,26000,Michigan,26,2018,2018,Male,M,28,45 to 64
Breast,26000,Minnesota,27,2014,2014,Female,F,1928,45 to 64
Breast,26000,Minnesota,27,2014,2014,Male,M,0,45 to 64
Breast,26000,Minnesota,27,2015,2015,Female,F,1924,45 to 64
Breast,26000,Minnesota,27,2015,2015,Male,M,0,45 to 64
Breast,26000,Minnesota,27,2016,2016,Female,F,1900,45 to 64
Breast,26000,Minnesota,27,2016,2016,Male,M,0,45 to 64
Breast,26000,Minnesota,27,2017,2017,Female,F,2053,45 to 64
Breast,26000,Minnesota,27,2017,2017,Male,M,0,45 to 64
Breast,26000,Minnesota,27,2018,2018,Female,F,2002,45 to 64
Breast,26000,Minnesota,27,2018,2018,Male,M,0,45 to 64
Breast,26000,Mississippi,28,2014,2014,Female,F,969,45 to 64
Breast,26000,Mississippi,28,2014,2014,Male,M,0,45 to 64
Breast,26000,Mississippi,28,2015,2015,Female,F,955,45 to 64
Breast,26000,Mississippi,28,2015,2015,Male,M,0,45 to 64
Breast,26000,Mississippi,28,2016,2016,Female,F,1011,45 to 64
Breast,26000,Mississippi,28,2016,2016,Male,M,0,45 to 64
Breast,26000,Mississippi,28,2017,2017,Female,F,962,45 to 64
Breast,26000,Mississippi,28,2017,2017,Male,M,0,45 to 64
Breast,26000,Mississippi,28,2018,2018,Female,F,1014,45 to 64
Breast,26000,Mississippi,28,2018,2018,Male,M,0,45 to 64
Breast,26000,Missouri,29,2014,2014,Female,F,2195,45 to 64
Breast,26000,Missouri,29,2014,2014,Male,M,0,45 to 64
Breast,26000,Missouri,29,2015,2015,Female,F,2217,45 to 64
Breast,26000,Missouri,29,2015,2015,Male,M,0,45 to 64
Breast,26000,Missouri,29,2016,2016,Female,F,2183,45 to 64
Breast,26000,Missouri,29,2016,2016,Male,M,0,45 to 64
Breast,26000,Missouri,29,2017,2017,Female,F,2275,45 to 64
Breast,26000,Missouri,29,2017,2017,Male,M,0,45 to 64
Breast,26000,Missouri,29,2018,2018,Female,F,1994,45 to 64
Breast,26000,Missouri,29,2018,2018,Male,M,0,45 to 64
Breast,26000,Montana,30,2014,2014,Female,F,387,45 to 64
Breast,26000,Montana,30,2014,2014,Male,M,0,45 to 64
Breast,26000,Montana,30,2015,2015,Female,F,359,45 to 64
Breast,26000,Montana,30,2015,2015,Male,M,0,45 to 64
Breast,26000,Montana,30,2016,2016,Female,F,362,45 to 64
Breast,26000,Montana,30,2016,2016,Male,M,0,45 to 64
Breast,26000,Montana,30,2017,2017,Female,F,372,45 to 64
Breast,26000,Montana,30,2017,2017,Male,M,0,45 to 64
Breast,26000,Montana,30,2018,2018,Female,F,424,45 to 64
Breast,26000,Montana,30,2018,2018,Male,M,0,45 to 64
Breast,26000,Nebraska,31,2014,2014,Female,F,628,45 to 64
Breast,26000,Nebraska,31,2014,2014,Male,M,0,45 to 64
Breast,26000,Nebraska,31,2015,2015,Female,F,581,45 to 64
Breast,26000,Nebraska,31,2015,2015,Male,M,0,45 to 64
Breast,26000,Nebraska,31,2016,2016,Female,F,637,45 to 64
Breast,26000,Nebraska,31,2016,2016,Male,M,0,45 to 64
Breast,26000,Nebraska,31,2017,2017,Female,F,624,45 to 64
Breast,26000,Nebraska,31,2017,2017,Male,M,0,45 to 64
Breast,26000,Nebraska,31,2018,2018,Female,F,625,45 to 64
Breast,26000,Nebraska,31,2018,2018,Male,M,0,45 to 64
Breast,26000,Nevada,32,2014,2014,Female,F,792,45 to 64
Breast,26000,Nevada,32,2014,2014,Male,M,0,45 to 64
Breast,26000,Nevada,32,2015,2015,Female,F,831,45 to 64
Breast,26000,Nevada,32,2015,2015,Male,M,0,45 to 64
Breast,26000,Nevada,32,2016,2016,Female,F,853,45 to 64
Breast,26000,Nevada,32,2016,2016,Male,M,0,45 to 64
Breast,26000,Nevada,32,2017,2017,Female,F,910,45 to 64
Breast,26000,Nevada,32,2017,2017,Male,M,0,45 to 64
Breast,26000,Nevada,32,2018,2018,Female,F,0,45 to 64
Breast,26000,Nevada,32,2018,2018,Male,M,0,45 to 64
Breast,26000,New Hampshire,33,2014,2014,Female,F,623,45 to 64
Breast,26000,New Hampshire,33,2014,2014,Male,M,0,45 to 64
Breast,26000,New Hampshire,33,2015,2015,Female,F,632,45 to 64
Breast,26000,New Hampshire,33,2015,2015,Male,M,0,45 to 64
Breast,26000,New Hampshire,33,2016,2016,Female,F,608,45 to 64
Breast,26000,New Hampshire,33,2016,2016,Male,M,0,45 to 64
Breast,26000,New Hampshire,33,2017,2017,Female,F,535,45 to 64
Breast,26000,New Hampshire,33,2017,2017,Male,M,0,45 to 64
Breast,26000,New Hampshire,33,2018,2018,Female,F,591,45 to 64
Breast,26000,New Hampshire,33,2018,2018,Male,M,0,45 to 64
Breast,26000,New Jersey,34,2014,2014,Female,F,3417,45 to 64
Breast,26000,New Jersey,34,2014,2014,Male,M,30,45 to 64
Breast,26000,New Jersey,34,2015,2015,Female,F,3515,45 to 64
Breast,26000,New Jersey,34,2015,2015,Male,M,26,45 to 64
Breast,26000,New Jersey,34,2016,2016,Female,F,3510,45 to 64
Breast,26000,New Jersey,34,2016,2016,Male,M,27,45 to 64
Breast,26000,New Jersey,34,2017,2017,Female,F,3543,45 to 64
Breast,26000,New Jersey,34,2017,2017,Male,M,20,45 to 64
Breast,26000,New Jersey,34,2018,2018,Female,F,3442,45 to 64
Breast,26000,New Jersey,34,2018,2018,Male,M,31,45 to 64
Breast,26000,New Mexico,35,2014,2014,Female,F,617,45 to 64
Breast,26000,New Mexico,35,2014,2014,Male,M,0,45 to 64
Breast,26000,New Mexico,35,2015,2015,Female,F,630,45 to 64
Breast,26000,New Mexico,35,2015,2015,Male,M,0,45 to 64
Breast,26000,New Mexico,35,2016,2016,Female,F,635,45 to 64
Breast,26000,New Mexico,35,2016,2016,Male,M,0,45 to 64
Breast,26000,New Mexico,35,2017,2017,Female,F,653,45 to 64
Breast,26000,New Mexico,35,2017,2017,Male,M,0,45 to 64
Breast,26000,New Mexico,35,2018,2018,Female,F,645,45 to 64
Breast,26000,New Mexico,35,2018,2018,Male,M,0,45 to 64
Breast,26000,New York,36,2014,2014,Female,F,7332,45 to 64
Breast,26000,New York,36,2014,2014,Male,M,51,45 to 64
Breast,26000,New York,36,2015,2015,Female,F,7409,45 to 64
Breast,26000,New York,36,2015,2015,Male,M,70,45 to 64
Breast,26000,New York,36,2016,2016,Female,F,7279,45 to 64
Breast,26000,New York,36,2016,2016,Male,M,51,45 to 64
Breast,26000,New York,36,2017,2017,Female,F,7529,45 to 64
Breast,26000,New York,36,2017,2017,Male,M,62,45 to 64
Breast,26000,New York,36,2018,2018,Female,F,7360,45 to 64
Breast,26000,New York,36,2018,2018,Male,M,60,45 to 64
Breast,26000,North Carolina,37,2014,2014,Female,F,3752,45 to 64
Breast,26000,North Carolina,37,2014,2014,Male,M,35,45 to 64
Breast,26000,North Carolina,37,2015,2015,Female,F,3678,45 to 64
Breast,26000,North Carolina,37,2015,2015,Male,M,20,45 to 64
Breast,26000,North Carolina,37,2016,2016,Female,F,3783,45 to 64
Breast,26000,North Carolina,37,2016,2016,Male,M,25,45 to 64
Breast,26000,North Carolina,37,2017,2017,Female,F,3908,45 to 64
Breast,26000,North Carolina,37,2017,2017,Male,M,24,45 to 64
Breast,26000,North Carolina,37,2018,2018,Female,F,3944,45 to 64
Breast,26000,North Carolina,37,2018,2018,Male,M,27,45 to 64
Breast,26000,North Dakota,38,2014,2014,Female,F,207,45 to 64
Breast,26000,North Dakota,38,2014,2014,Male,M,0,45 to 64
Breast,26000,North Dakota,38,2015,2015,Female,F,239,45 to 64
Breast,26000,North Dakota,38,2015,2015,Male,M,0,45 to 64
Breast,26000,North Dakota,38,2016,2016,Female,F,246,45 to 64
Breast,26000,North Dakota,38,2016,2016,Male,M,0,45 to 64
Breast,26000,North Dakota,38,2017,2017,Female,F,236,45 to 64
Breast,26000,North Dakota,38,2017,2017,Male,M,0,45 to 64
Breast,26000,North Dakota,38,2018,2018,Female,F,225,45 to 64
Breast,26000,North Dakota,38,2018,2018,Male,M,0,45 to 64
Breast,26000,Ohio,39,2014,2014,Female,F,4191,45 to 64
Breast,26000,Ohio,39,2014,2014,Male,M,27,45 to 64
Breast,26000,Ohio,39,2015,2015,Female,F,4186,45 to 64
Breast,26000,Ohio,39,2015,2015,Male,M,31,45 to 64
Breast,26000,Ohio,39,2016,2016,Female,F,4214,45 to 64
Breast,26000,Ohio,39,2016,2016,Male,M,29,45 to 64
Breast,26000,Ohio,39,2017,2017,Female,F,4194,45 to 64
Breast,26000,Ohio,39,2017,2017,Male,M,26,45 to 64
Breast,26000,Ohio,39,2018,2018,Female,F,4078,45 to 64
Breast,26000,Ohio,39,2018,2018,Male,M,29,45 to 64
Breast,26000,Oklahoma,40,2014,2014,Female,F,1211,45 to 64
Breast,26000,Oklahoma,40,2014,2014,Male,M,0,45 to 64
Breast,26000,Oklahoma,40,2015,2015,Female,F,1217,45 to 64
Breast,26000,Oklahoma,40,2015,2015,Male,M,0,45 to 64
Breast,26000,Oklahoma,40,2016,2016,Female,F,1320,45 to 64
Breast,26000,Oklahoma,40,2016,2016,Male,M,0,45 to 64
Breast,26000,Oklahoma,40,2017,2017,Female,F,1230,45 to 64
Breast,26000,Oklahoma,40,2017,2017,Male,M,0,45 to 64
Breast,26000,Oklahoma,40,2018,2018,Female,F,1211,45 to 64
Breast,26000,Oklahoma,40,2018,2018,Male,M,0,45 to 64
Breast,26000,Oregon,41,2014,2014,Female,F,1435,45 to 64
Breast,26000,Oregon,41,2014,2014,Male,M,0,45 to 64
Breast,26000,Oregon,41,2015,2015,Female,F,1403,45 to 64
Breast,26000,Oregon,41,2015,2015,Male,M,0,45 to 64
Breast,26000,Oregon,41,2016,2016,Female,F,1390,45 to 64
Breast,26000,Oregon,41,2016,2016,Male,M,0,45 to 64
Breast,26000,Oregon,41,2017,2017,Female,F,1420,45 to 64
Breast,26000,Oregon,41,2017,2017,Male,M,0,45 to 64
Breast,26000,Oregon,41,2018,2018,Female,F,1449,45 to 64
Breast,26000,Oregon,41,2018,2018,Male,M,0,45 to 64
Breast,26000,Pennsylvania,42,2014,2014,Female,F,4783,45 to 64
Breast,26000,Pennsylvania,42,2014,2014,Male,M,31,45 to 64
Breast,26000,Pennsylvania,42,2015,2015,Female,F,4802,45 to 64
Breast,26000,Pennsylvania,42,2015,2015,Male,M,36,45 to 64
Breast,26000,Pennsylvania,42,2016,2016,Female,F,4795,45 to 64
Breast,26000,Pennsylvania,42,2016,2016,Male,M,39,45 to 64
Breast,26000,Pennsylvania,42,2017,2017,Female,F,4798,45 to 64
Breast,26000,Pennsylvania,42,2017,2017,Male,M,33,45 to 64
Breast,26000,Pennsylvania,42,2018,2018,Female,F,4664,45 to 64
Breast,26000,Pennsylvania,42,2018,2018,Male,M,35,45 to 64
Breast,26000,Rhode Island,44,2014,2014,Female,F,432,45 to 64
Breast,26000,Rhode Island,44,2014,2014,Male,M,0,45 to 64
Breast,26000,Rhode Island,44,2015,2015,Female,F,434,45 to 64
Breast,26000,Rhode Island,44,2015,2015,Male,M,0,45 to 64
Breast,26000,Rhode Island,44,2016,2016,Female,F,447,45 to 64
Breast,26000,Rhode Island,44,2016,2016,Male,M,0,45 to 64
Breast,26000,Rhode Island,44,2017,2017,Female,F,425,45 to 64
Breast,26000,Rhode Island,44,2017,2017,Male,M,0,45 to 64
Breast,26000,Rhode Island,44,2018,2018,Female,F,434,45 to 64
Breast,26000,Rhode Island,44,2018,2018,Male,M,0,45 to 64
Breast,26000,South Carolina,45,2014,2014,Female,F,1684,45 to 64
Breast,26000,South Carolina,45,2014,2014,Male,M,0,45 to 64
Breast,26000,South Carolina,45,2015,2015,Female,F,1770,45 to 64
Breast,26000,South Carolina,45,2015,2015,Male,M,17,45 to 64
Breast,26000,South Carolina,45,2016,2016,Female,F,1824,45 to 64
Breast,26000,South Carolina,45,2016,2016,Male,M,0,45 to 64
Breast,26000,South Carolina,45,2017,2017,Female,F,1784,45 to 64
Breast,26000,South Carolina,45,2017,2017,Male,M,0,45 to 64
Breast,26000,South Carolina,45,2018,2018,Female,F,1774,45 to 64
Breast,26000,South Carolina,45,2018,2018,Male,M,0,45 to 64
Breast,26000,South Dakota,46,2014,2014,Female,F,277,45 to 64
Breast,26000,South Dakota,46,2014,2014,Male,M,0,45 to 64
Breast,26000,South Dakota,46,2015,2015,Female,F,280,45 to 64
Breast,26000,South Dakota,46,2015,2015,Male,M,0,45 to 64
Breast,26000,South Dakota,46,2016,2016,Female,F,228,45 to 64
Breast,26000,South Dakota,46,2016,2016,Male,M,0,45 to 64
Breast,26000,South Dakota,46,2017,2017,Female,F,255,45 to 64
Breast,26000,South Dakota,46,2017,2017,Male,M,0,45 to 64
Breast,26000,South Dakota,46,2018,2018,Female,F,256,45 to 64
Breast,26000,South Dakota,46,2018,2018,Male,M,0,45 to 64
Breast,26000,Tennessee,47,2014,2014,Female,F,2178,45 to 64
Breast,26000,Tennessee,47,2014,2014,Male,M,0,45 to 64
Breast,26000,Tennessee,47,2015,2015,Female,F,2313,45 to 64
Breast,26000,Tennessee,47,2015,2015,Male,M,0,45 to 64
Breast,26000,Tennessee,47,2016,2016,Female,F,2187,45 to 64
Breast,26000,Tennessee,47,2016,2016,Male,M,0,45 to 64
Breast,26000,Tennessee,47,2017,2017,Female,F,2408,45 to 64
Breast,26000,Tennessee,47,2017,2017,Male,M,21,45 to 64
Breast,26000,Tennessee,47,2018,2018,Female,F,2233,45 to 64
Breast,26000,Tennessee,47,2018,2018,Male,M,20,45 to 64
Breast,26000,Texas,48,2014,2014,Female,F,7402,45 to 64
